LAMMPS (17 Nov 2015)
WARNING: OMP_NUM_THREADS environment is not set. (../comm.cpp:90)
  using 1 OpenMP thread(s) per MPI task
Lattice spacing in x,y,z = 7.36806 7.36806 7.36806
Created orthogonal box = (0 0 0) to (36.8403 36.8403 36.8403)
  1 by 1 by 1 MPI processor grid
Created 500 atoms
Neighbor list info ...
  1 neighbor list requests
  update every 1 steps, delay 0 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 2.8
  ghost atom cutoff = 2.8
  binsize = 1.4, bins = 27 27 27
Setting up Verlet run ...
  Unit style  : lj
  Current step: 0
  Time step   : 0.005
Memory usage per processor = 2.60828 Mbytes
Step Temp E_pair E_mol TotEng Press 
       0           13            0            0       19.461      0.12974 
    1000    13.167228  0.015309051            0     19.72665   0.13406393 
Loop time of 0.0614128 on 1 procs for 1000 steps with 500 atoms

Performance: 7034362.880 tau/day, 16283.247 timesteps/s
104.2% CPU use with 1 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 0.0061646  | 0.0061646  | 0.0061646  |   0.0 | 10.04
Neigh   | 0.039558   | 0.039558   | 0.039558   |   0.0 | 64.41
Comm    | 0.0043972  | 0.0043972  | 0.0043972  |   0.0 |  7.16
Output  | 9.0599e-06 | 9.0599e-06 | 9.0599e-06 |   0.0 |  0.01
Modify  | 0.0085804  | 0.0085804  | 0.0085804  |   0.0 | 13.97
Other   |            | 0.002703   |            |       |  4.40

Nlocal:    500 ave 500 max 500 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:    259 ave 259 max 259 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:    225 ave 225 max 225 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 225
Ave neighs/atom = 0.45
Neighbor list builds = 333
Dangerous builds = 0
Setting up Verlet run ...
  Unit style  : lj
  Current step: 1000
  Time step   : 0.005
Memory usage per processor = 2.60828 Mbytes
Step Temp E_pair E_mol TotEng Press 
    1000    13.167228  0.015309051            0     19.72665   0.13406393 
    2000    13.163226   0.03102382            0    19.736374   0.13568558 
Loop time of 0.079078 on 1 procs for 1000 steps with 500 atoms

Performance: 5462963.449 tau/day, 12645.749 timesteps/s
96.1% CPU use with 1 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 0.006711   | 0.006711   | 0.006711   |   0.0 |  8.49
Neigh   | 0.041089   | 0.041089   | 0.041089   |   0.0 | 51.96
Comm    | 0.0048263  | 0.0048263  | 0.0048263  |   0.0 |  6.10
Output  | 8.1062e-06 | 8.1062e-06 | 8.1062e-06 |   0.0 |  0.01
Modify  | 0.023603   | 0.023603   | 0.023603   |   0.0 | 29.85
Other   |            | 0.00284    |            |       |  3.59

Nlocal:    500 ave 500 max 500 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:    253 ave 253 max 253 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:    219 ave 219 max 219 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 219
Ave neighs/atom = 0.438
Neighbor list builds = 333
Dangerous builds = 0
Setting up Verlet run ...
  Unit style  : lj
  Current step: 2000
  Time step   : 0.005
Memory usage per processor = 2.60828 Mbytes
Step Temp dQ dT heatCapa 
    2000    13.163226            5   0.16322626    30.632325 
    2100    13.185013          5.5   0.18501276     29.72768 
    2200    13.198605            6   0.19860508    30.210708 
    2300    13.194868          6.5   0.19486829    33.355863 
    2400    13.160379            7   0.16037941    43.646502 
    2500    13.172231          7.5   0.17223094    43.546183 
    2600    13.205537            8   0.20553697    38.922438 
    2700    13.194743          8.5   0.19474274    43.647327 
    2800    13.205216            9   0.20521593    43.856245 
    2900    13.225496          9.5   0.22549592    42.129365 
    3000      13.2054           10   0.20539986    48.685524 
    3100     13.22561         10.5   0.22560974    46.540544 
    3200    13.212346           11    0.2123457    51.802321 
    3300     13.23218         11.5   0.23218011    49.530514 
    3400    13.220851           12   0.22085104    54.335266 
    3500    13.237457         12.5     0.237457     52.64111 
    3600    13.180564           13   0.18056399    71.996635 
    3700    13.170375         13.5   0.17037531    79.236831 
    3800    13.164571           14   0.16457141    85.069453 
    3900    13.204843         14.5   0.20484322    70.785842 
    4000    13.229802           15   0.22980163    65.273689 
    4100    13.221881         15.5   0.22188102     69.85726 
    4200      13.2037           16   0.20369986    78.546936 
    4300     13.20348         16.5   0.20347967    81.089183 
    4400    13.228733           17   0.22873312    74.322425 
    4500    13.196861         17.5   0.19686143    88.895016 
    4600     13.21738           18   0.21738039    82.804158 
    4700    13.234791         18.5   0.23479059    78.793617 
    4800    13.211404           19   0.21140415    89.875247 
    4900    13.226619         19.5   0.22661864    86.047643 
    5000    13.209057           20   0.20905693    95.667722 
    5100    13.163726         20.5   0.16372615    125.20908 
    5200    13.218695           21   0.21869457    96.024331 
    5300    13.235219         21.5   0.23521855    91.404355 
    5400    13.218811           22   0.21881109    100.54335 
    5500    13.232685         22.5   0.23268527    96.697139 
    5600    13.242228           23   0.24222825    94.951764 
    5700     13.22563         23.5   0.22562981     104.1529 
    5800    13.237734           24   0.23773416     100.9531 
    5900    13.234363         24.5   0.23436339    104.53851 
    6000    13.239071           25   0.23907103    104.57143 
    6100    13.245234         25.5   0.24523372    103.98244 
    6200    13.243102           26     0.243102    106.95099 
    6300    13.217337         26.5   0.21733748    121.93019 
    6400    13.233676           27   0.23367616    115.54452 
    6500    13.246892         27.5    0.2468921    111.38469 
    6600    13.244148           28   0.24414764    114.68471 
    6700    13.238054         28.5   0.23805385    119.72081 
    6800     13.24746           29   0.24746035    117.19049 
    6900    13.241566         29.5   0.24156609    122.11979 
    7000    13.200119           30   0.20011878    149.91097 
    7100    13.227511         30.5   0.22751078    134.05958 
    7200    13.231056           31   0.23105626    134.16646 
    7300    13.248855         31.5   0.24885549    126.57949 
    7400    13.221988           32   0.22198783    144.15205 
    7500    13.257303         32.5   0.25730316    126.31015 
    7600    13.238576           33   0.23857593    138.32074 
    7700    13.217296         33.5   0.21729603    154.16756 
    7800    13.250515           34   0.25051459    135.72064 
    7900    13.242781         34.5    0.2427807    142.10355 
    8000    13.250121           35   0.25012115    139.93219 
    8100    13.240278         35.5   0.24027786    147.74562 
    8200    13.233147           36   0.23314711    154.40895 
    8300    13.219277         36.5    0.2192773     166.4559 
    8400    13.243706           37   0.24370568    151.82248 
    8500    13.240047         37.5   0.24004678    156.21955 
    8600    13.225502           38   0.22550205    168.51288 
    8700    13.234695         38.5   0.23469485     164.0428 
    8800    13.250847           39   0.25084734    155.47305 
    8900    13.214251         39.5   0.21425122    184.36301 
    9000    13.248031           40   0.24803106    161.27012 
    9100    13.251155         40.5   0.25115471    161.25519 
    9200    13.261246           41   0.26124639    156.93997 
    9300      13.2539         41.5   0.25390023    163.45003 
    9400    13.243761           42   0.24376095    172.29995 
    9500    13.260461         42.5     0.260461    163.17222 
    9600    13.276519           43   0.27651859    155.50492 
    9700    13.248444         43.5   0.24844429    175.08955 
    9800    13.228571           44   0.22857143        192.5 
    9900    13.241767         44.5   0.24176676     184.0617 
   10000    13.272611           45   0.27261115    165.07029 
   10100    13.279993         45.5   0.27999264    162.50427 
   10200    13.239813           46   0.23981334    191.81585 
   10300    13.233321         46.5   0.23332133    199.29596 
   10400    13.247548           47   0.24754807    189.86211 
   10500    13.268026         47.5   0.26802624    177.22146 
   10600    13.257166           48   0.25716563    186.65013 
   10700     13.27393         48.5   0.27392964    177.05276 
   10800    13.272196           49   0.27219622    180.01719 
   10900    13.280623         49.5   0.28062273    176.39341 
   11000    13.264092           50   0.26409205    189.32793 
   11100    13.211874         50.5   0.21187393    238.34928 
   11200    13.235044           51   0.23504443    216.98026 
   11300    13.276407         51.5   0.27640688    186.31953 
   11400    13.280848           52   0.28084786    185.15363 
   11500    13.226787         52.5   0.22678705     231.4947 
   11600    13.285131           53   0.28513101    185.87947 
   11700    13.277148         53.5   0.27714809    193.03759 
   11800    13.276481           54   0.27648055    195.31211 
   11900    13.257486         54.5   0.25748615    211.66187 
   12000    13.243544           55   0.24354449    225.83143 
Loop time of 0.773194 on 1 procs for 10000 steps with 500 atoms

Performance: 5587213.019 tau/day, 12933.363 timesteps/s
99.8% CPU use with 1 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 0.063023   | 0.063023   | 0.063023   |   0.0 |  8.15
Neigh   | 0.41272    | 0.41272    | 0.41272    |   0.0 | 53.38
Comm    | 0.046816   | 0.046816   | 0.046816   |   0.0 |  6.05
Output  | 0.0015361  | 0.0015361  | 0.0015361  |   0.0 |  0.20
Modify  | 0.22211    | 0.22211    | 0.22211    |   0.0 | 28.73
Other   |            | 0.02699    |            |       |  3.49

Nlocal:    500 ave 500 max 500 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:    251 ave 251 max 251 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:    225 ave 225 max 225 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 225
Ave neighs/atom = 0.45
Neighbor list builds = 3555
Dangerous builds = 0
Total wall time: 0:00:00
